ORGANIZATION,CITY,STATE,COUNTRY,AWARDS,FUNDING
DALHOUSIE UNIVERSITY,"HALIFAX, NOVA SCOTIA",NS,CANADA,1,"$235,953"
DANA-FARBER CANCER INSTITUTE,BOSTON,MA,UNITED STATES,197,"$127,811,142"
"DANYA INTERNATIONAL, INC.",SILVER SPRING,MD,UNITED STATES,1,"$375,586"
"DANYA INTERNATIONAL, INC.",SILVER SPRING,MD,UNITED STATES,2,"$739,934"
DARTMOUTH COLLEGE,HANOVER,NH,UNITED STATES,183,"$78,855,953"
DARTMOUTH COLLEGE,HANOVER,NH,UNITED STATES,1,"$224,415"
"DATA NUMERICA INSTITUTE, INC.",BELLEVUE,WA,UNITED STATES,1,"$371,665"
DAVIDSON COLLEGE,DAVIDSON,NC,UNITED STATES,2,"$498,899"
"DAWKINS PRODUCTIONS, INC.",HASTINGS-ON-HUDSON,NY,UNITED STATES,1,"$744,668"
DAYTON CLINICAL ONCOLOGY PROGRAM,DAYTON,OH,UNITED STATES,1,"$1,166,703"
DAYTOP VILLAGE,NEW YORK,NY,UNITED STATES,1,"$40,000"
DE PAUL UNIVERSITY,CHICAGO,IL,UNITED STATES,3,"$1,297,571"
DECATUR MEMORIAL HOSPITAL,DECATUR,IL,UNITED STATES,1,"$1,370,000"
"DECIMMUNE THERAPEUTICS, INC",BOSTON,MA,UNITED STATES,1,"$916,032"
DECODE BIOSTRUCTURES,BAINBRIDGE ISLAND,WA,UNITED STATES,1,"$3,865,333"
DECODE GENETICS,REYKJAVIK,,ICELAND,4,"$1,908,709"
DEFENSE SUPPLY CENTER PHILADELPHIA,PHILADELPHIA,PA,UNITED STATES,1,"$21,261"
"DEKK-TEC, INC.",NEW ORLEANS,LA,UNITED STATES,1,"$131,674"
DELAWARE STATE UNIVERSITY,DOVER,DE,UNITED STATES,2,"$469,945"
DENISON UNIVERSITY,GRANVILLE,OH,UNITED STATES,1,"$206,456"
DENVER HEALTH AND HOSPITAL AUTHORITY,DENVER,CO,UNITED STATES,5,"$1,318,325"
DENVER HEALTH MEDICAL CENTER,DENVER,CO,UNITED STATES,1,"$172,450"
DENVER MUSEUM OF NATURE AND SCIENCE,DENVER,CO,UNITED STATES,1,"$215,757"
DENVER RESEARCH INSTITUTE,DENVER,CO,UNITED STATES,1,"$152,950"
"DESCHUTES RESEARCH, INC.",EUGENE,OR,UNITED STATES,2,"$642,265"
"DESIGNMEDIX, INC.",PORTLAND,OR,UNITED STATES,1,"$682,835"
"DETECTOGEN, INC.",WESTBOROUGH,MA,UNITED STATES,1,"$282,180"
DETROIT SCIENCE CENTER,DETROIT,MI,UNITED STATES,1,"$25,000"
DIABETES RESEARCH INSTITUTE,MUNICH,,GERMANY,1,"$519,962"
"DIAGNOSTICS FOR THE REAL WORLD, LTD",SUNNYVALE,CA,UNITED STATES,1,"$4,654,673"
"DIAGNOSTICS FOR THE REAL WORLD, LTD",SUNNYVALE,CA,UNITED STATES,1,"$19,800"
"DIAPEDIA, LLC",STATE COLLEGE,PA,UNITED STATES,1,"$1,031,697"
"DIFFERENTIAL PROTEOMICS, INC.",NATICK,MA,UNITED STATES,3,"$967,074"
"DIFFINITY GENOMICS, INC.",WEST HENRIETTA,NY,UNITED STATES,1,"$717,229"
"DIGITAL INFUZION, INC.",GAITHERSBURG,MD,UNITED STATES,1,"$3,495,446"
"DIGITAL SCIENCE TECHNOLOGIES, LLC",WASHINGTON CROSSING,PA,UNITED STATES,2,"$498,797"
DILLARD UNIVERSITY,NEW ORLEANS,LA,UNITED STATES,1,"$1,198,223"
DINE' COLLEGE,TSAILE,AZ,UNITED STATES,1,"$128,755"
DIRECT X-RAY DIGITAL IMAGING TECHNOLOGY,WEST CHESTER,PA,UNITED STATES,1,"$120,375"
"DISCOVERYBIOMED, LLC",BIRMINGHAM,AL,UNITED STATES,2,"$695,163"
"DIXON GROUP, INC.",WASHINGTON,DC,UNITED STATES,1,$1
"DM-STAT, INC.",MALDEN,MA,UNITED STATES,1,"$741,062"
"DNA SOFTWARE, INC.",ANN ARBOR,MI,UNITED STATES,4,"$1,733,297"
"DNAMICROARRAY, INC.",SAN DIEGO,CA,UNITED STATES,1,"$240,265"
DOHENY EYE INSTITUTE,LOS ANGELES,CA,UNITED STATES,4,"$1,743,635"
DOMINICAN WOMEN'S DEVELOPMENT CENTER,NEW YORK,NY,UNITED STATES,1,"$25,000"
"DON JOHNSTON, INC.",VOLO,IL,UNITED STATES,1,"$113,386"
DONALD DANFORTH PLANT SCIENCE CENTER,ST. LOUIS,MO,UNITED STATES,2,"$435,171"
"DOR BIOPHARMA, INC.",EWING,NJ,UNITED STATES,2,"$1,556,996"
"DORMATARG, INC.",OKLAHOMA CITY,OK,UNITED STATES,1,"$259,133"
"DOTY SCIENTIFIC, INC.",COLUMBIA,SC,UNITED STATES,1,"$218,459"
DOWLING COLLEGE,OAKDALE,NY,UNITED STATES,0,"$50,580"
DR. SUSAN LOVE RESEARCH FOUNDATION,PACIFIC PALISADES,CA,UNITED STATES,1,"$9,000"
DREXEL UNIVERSITY,PHILADELPHIA,PA,UNITED STATES,77,"$29,665,882"
DREXEL UNIVERSITY,PHILADELPHIA,PA,UNITED STATES,1,"$71,386"
DRUGS FOR NEGLECTED DISEASES INITIATIVE,GENEVA,,SWITZERLAND,1,"$659,448"
DRURY UNIVERSITY,SPRINGFIELD,MO,UNITED STATES,1,"$226,624"
"DRVISION TECHNOLOGIES, LLC",BELLEVUE,WA,UNITED STATES,1,"$417,263"
DUKE UNIVERSITY,DURHAM,NC,UNITED STATES,733,"$371,407,802"
DUKE UNIVERSITY,DURHAM,NC,UNITED STATES,9,"$8,488,898"
"DULUTH CLINIC, LTD.",DULUTH,MN,UNITED STATES,1,"$747,046"
DUNDALK INSTITUTE OF TECHNOLOGY,Dundalk,,IRELAND,1,"$172,207"
DUQUESNE UNIVERSITY,PITTSBURGH,PA,UNITED STATES,10,"$2,226,052"
"DVX, LLC",Princeton,NJ,UNITED STATES,1,"$218,282"
"DXRAY, INC.",NORTHRIDGE,CA,UNITED STATES,4,"$1,581,761"
"DYNAFLOW, INC.",JESSUP,MD,UNITED STATES,1,"$364,668"
"DYNAMIC CLINICAL SYSTEMS, INC.",HANOVER,NH,UNITED STATES,1,"$149,591"
DYNAVAX TECHNOLOGIES CORPORATION,BERKELEY,CA,UNITED STATES,2,"$1,291,940"
DYNAVAX TECHNOLOGIES CORPORATION,BERKELEY,CA,UNITED STATES,1,"$1,673,631"
"DZYMETECH, INC.",CHAMPAIGN,IL,UNITED STATES,1,"$587,147"
"E P, LTD",SOMERVILLE,MA,UNITED STATES,1,"$1,185,803"
"E.I. SPECTRA, LLC",SEATTLE,WA,UNITED STATES,1,"$315,374"
EARLENS CORPORATION,REDWOOD CITY,CA,UNITED STATES,1,"$373,312"
EAST BAY INSTITUTE FOR RESEARCH AND EDUC,MARTINEZ,CA,UNITED STATES,1,"$116,316"
EAST CAROLINA UNIVERSITY,GREENVILLE,NC,UNITED STATES,31,"$8,000,098"
EAST CENTRAL UNIVERSITY,ADA,OK,UNITED STATES,1,"$206,633"
EAST TENNESSEE STATE UNIVERSITY,JOHNSON CITY,TN,UNITED STATES,20,"$4,814,361"
EASTERN VIRGINIA MEDICAL SCHOOL,NORFOLK,VA,UNITED STATES,1,"$194,224"
EASTERN VIRGINIA MEDICAL SCHOOL,NORFOLK,VA,UNITED STATES,15,"$3,891,771"
EAST-WEST CENTER,HONOLULU,HI,UNITED STATES,1,"$417,533"
EAU CLAIRE COOPERATIVE HEALTH CENTER,COLUMBIA,SC,UNITED STATES,1,"$495,732"
"ECHELON BIOSCIENCES, INC.",SALT LAKE CITY,UT,UNITED STATES,3,"$877,383"
ECI BIOTECH,WORCESTER,MA,UNITED STATES,1,"$511,472"
"ECLINFORCE.COM, INC.",ROCKVILLE,MD,UNITED STATES,1,"$99,868"
"ECOHEALTH ALLIANCE, INC.",New York,NY,UNITED STATES,3,"$1,412,178"
ECOLE POLYTECHNIQUE DE MONTREAL,MONTREAL,PQ,CANADA,1,"$132,300"
ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,LAUSANNE,,SWITZERLAND,1,"$270,000"
"EDEN MEDICAL, INC.",HOWARD LAKE,MN,UNITED STATES,1,"$133,531"
EDENSPACE SYSTEMS CORPORATION,CHANTILLY,VA,UNITED STATES,1,"$373,448"
"EDGE ENTERPRISES, INC.",LAWRENCE,KS,UNITED STATES,2,"$349,997"
"EDJ ASSOCIATES, INC.",RESTON,VA,UNITED STATES,1,"$2,639,190"
"EDUCATION DEVELOPMENT CENTER, INC.",NEWTON,MA,UNITED STATES,6,"$2,004,851"
"EDUCATION, TRAINING, & RESEARCH ASSOCS",SCOTTS VALLEY,CA,UNITED STATES,1,"$522,697"
"EDVOTEK, INC.",ROCKVILLE,MD,UNITED STATES,2,"$786,922"
"EFFIGENE PHARMACEUTICALS, INC.",ATLANTA,GA,UNITED STATES,1,"$115,422"
"EIC LABORATORIES, INC.",NORWOOD,MA,UNITED STATES,2,"$409,019"
EKOS CORPORATION,BOTHELL,WA,UNITED STATES,1,"$183,750"
EL PASO COMMUNITY COLLEGE,EL PASO,TX,UNITED STATES,1,"$455,680"
"ELECTRICAL GEODESICS, INC.",EUGENE,OR,UNITED STATES,2,"$613,876"
"ELECTRONIC BIOSCIENCES, INC.",SAN DIEGO,CA,UNITED STATES,2,"$1,188,166"
"ELGAVISH PARAMAGNETICS, INC.",BIRMINGHAM,AL,UNITED STATES,1,"$380,811"
ELI LILLY AND COMPANY,INDIANAPOLIS,IN,UNITED STATES,1,"$9,637,015"
"ELIA LIFE TECHNOLOGY, INC.",NEW YORK,NY,UNITED STATES,1,"$288,131"
ELIZABETH CITY STATE UNIVERSITY,ELIZABETH CITY,NC,UNITED STATES,3,"$765,212"
"ELSOHLY LABORATORIES, INC.",OXFORD,MS,UNITED STATES,2,"$771,319"
"ELTRON RESEARCH, INC.",BOULDER,CO,UNITED STATES,1,"$100,000"
ELUCIGEL TECHNOLOGIES,CAMBRIDGE,MA,UNITED STATES,1,"$249,885"
ELUSYS THERAPEUTICS,PINE BROOK,NJ,UNITED STATES,1,"$2,000,000"
EMANUEL HOSPITAL AND HEALTH CENTER,PORTLAND,OR,UNITED STATES,17,"$5,961,003"
"EMERALD CITY ENTERTAINMENT GROUP, LLC",SANTA CRUZ,CA,UNITED STATES,0,"$30,844"
"EMERGINT TECHNOLOGIES, INC.",LOUISVILLE,KY,UNITED STATES,1,"$521,804"
EMERSON COLLEGE,BOSTON,MA,UNITED STATES,1,"$163,525"
EMINENT SERVICES CORPORATION,FREDERICK,MD,UNITED STATES,1,"$553,971"
EMMA PENDLETON BRADLEY HOSPITAL,EAST PROVIDENCE,RI,UNITED STATES,3,"$1,335,929"
EMMES CORPORATION,ROCKVILLE,MD,UNITED STATES,11,"$26,655,031"
EMMES CORPORATION,ROCKVILLE,MD,UNITED STATES,3,"$2,861,444"
EMORY UNIVERSITY,ATLANTA,GA,UNITED STATES,610,"$252,865,938"
EMORY UNIVERSITY,ATLANTA,GA,UNITED STATES,10,"$9,251,932"
"EMT ASSOCIATES, INC.",FOLSOM,CA,UNITED STATES,1,"$417,982"
"ENANTIGEN THERAPEUTICS, INC.",DOYLESTOWN,PA,UNITED STATES,1,"$282,480"
"ENCODE BIO, INC.",PASADENA,CA,UNITED STATES,2,"$410,452"
"ENCORE PATH, INC.",BALTIMORE,MD,UNITED STATES,1,"$121,521"
ENDLS OPTICS CORPORATION,Durham (RTP),NC,UNITED STATES,1,"$323,652"
"ENDOMEDIX, INC.",STONY BROOK,NY,UNITED STATES,1,"$171,059"
"ENDOPROTECH, INC.",LOUISVILLE,KY,UNITED STATES,1,"$464,776"
"ENERGETIQ TECHNOLOGY, INC.",WOBURN,MA,UNITED STATES,1,"$345,198"
"ENERTECHNIX, INC.",MAPLE VALLEY,WA,UNITED STATES,1,"$100,036"
"ENSION, INC.",PITTSBURGH,PA,UNITED STATES,2,"$1,043,670"
ENTERTAINMENT SCI/VIRTUAL HROES JNT VNTR,DURHAM,NC,UNITED STATES,0,"$23,359"
"ENVIRONMENT AND HEALTH GROUP, INC.",Cambridge,MA,UNITED STATES,3,"$677,498"
ENVIRONMENTAL MUTAGEN SOCIETY,RESTON,VA,UNITED STATES,1,"$11,000"
EON CORPORATION,DAVIS,CA,UNITED STATES,1,"$265,318"
"EOS NEUROSCIENCE, INC.",SAN FRANCISCO,CA,UNITED STATES,1,"$301,989"
EOTVOS LORAND UNIVERSITY,BUDAPEST,,HUNGARY,1,"$51,202"
EPICENTER SOFTWARE,PASADENA,CA,UNITED STATES,2,"$438,570"
"EPITEL, INC.",SALT LAKE CITY,UT,UNITED STATES,1,"$349,978"
"EPITOGENESIS, INC.",WALNUT CREEK,CA,UNITED STATES,1,"$140,000"
"EPIVAX, INC.",PROVIDENCE,RI,UNITED STATES,2,"$308,577"
ERASMUS MEDICAL CENTER,ROTTERDAM,,NETHERLANDS,2,"$462,764"
ERNEST GALLO CLINIC AND RESEARCH CENTER,EMERYVILLE,CA,UNITED STATES,18,"$6,388,222"
"ETHICS RX, LLC",WAUWATOSA,WI,UNITED STATES,1,"$374,998"
"ETHICS RX, LLC",WAUWATOSA,WI,UNITED STATES,4,"$704,600"
ETUBICS CORPORATION,SEATTLE,WA,UNITED STATES,1,"$149,976"
ETUBICS CORPORATION,SEATTLE,WA,UNITED STATES,3,"$2,682,560"
EUROPEAN MOLECULAR BIOLOGY LABORATORY,HEIDELBERG,,GERMANY,3,"$7,729,929"
EUROPEAN ORG RES ON TREATMENT OF CANCER,BRUSSELS,,BELGIUM,1,"$809,323"
"EVA PHARMACEUTICAL, LLC.",ROCHESTER,NY,UNITED STATES,1,"$370,147"
EVANSTON NORTHWESTERN HEALTHCARE,EVANSTON,IL,UNITED STATES,26,"$7,470,837"
EVANSTON NORTHWESTERN HEALTHCARE,EVANSTON,IL,UNITED STATES,2,"$9,864,909"
"EVAS THERAPEUTICS, LLC.",BALLWIN,MO,UNITED STATES,1,"$167,481"
"EVERGEN BIOTECHNOLOGIES, INC.",Vernon,CT,UNITED STATES,1,"$588,734"
"EVESTRA, INC.",SAN ANTONIO,TX,UNITED STATES,1,"$1,300,623"
"EXCELIMMUNE, INC.",Somerville,MA,UNITED STATES,1,"$284,283"
"EXCMR, LTD",COLUMBUS,OH,UNITED STATES,1,"$370,055"
"EXHALE DIAGNOSTICS, INC.",GAINESVILLE,FL,UNITED STATES,1,"$910,967"
EXPERIMENTAL PATHOLOGY LABORATORIES,STERLING,VA,UNITED STATES,2,"$5,523,555"
EXPLORATORIUM,SAN FRANCISCO,CA,UNITED STATES,1,"$216,766"
"EXPRESSION DRUG DESIGNS, LLC",San Marcos,CA,UNITED STATES,1,"$98,320"
EXPRESSION THERAPEUTICS,Tucker,GA,UNITED STATES,1,"$706,219"
FAIRFIELD UNIVERSITY,FAIRFIELD,CT,UNITED STATES,1,"$213,458"
"FAIRWAY MEDICAL TECHNOLOGIES, INC.",HOUSTON,TX,UNITED STATES,2,"$1,200,462"
"FALLBROOK ENGINEERING, INC.",ESCONDIDO,CA,UNITED STATES,0,"$85,000"
FAMILIES OF SPINAL MUSCULAR ATROPHY,LIBERTYVILLE,IL,UNITED STATES,1,"$31,000"
FAMILY HEALTH INTERNATIONAL,RESEARCH TRIANGLE PARK,NC,UNITED STATES,2,"$4,596,195"
FAMILY HEALTH INTERNATIONAL,RESEARCH TRIANGLE PARK,NC,UNITED STATES,4,"$21,535,008"
"FAMILY WORKS, INC.",ATHENS,OH,UNITED STATES,1,"$215,639"
"FANCONI ANEMIA RESEARCH FUND, INC.",EUGENE,OR,UNITED STATES,1,"$50,000"
FARMINGDALE STATE UNIVERSITY,FARMINGDALE,NY,UNITED STATES,1,"$67,903"
"FASGEN, INC.",BALTIMORE,MD,UNITED STATES,1,"$723,900"
"FAST IMAGING COMPANY, LLC",BETHESDA,MD,UNITED STATES,3,"$1,495,564"
"FAST-TRACK DRUGS & BIOLOGICS, LLC",NORTH POTOMAC,MD,UNITED STATES,2,"$3,423,031"
FATHER FLANAGAN'S BOYS' HOME,BOYS TOWN,NE,UNITED STATES,16,"$4,594,802"
FAYETTEVILLE STATE UNIVERSITY,FAYETTEVILLE,NC,UNITED STATES,2,"$441,918"
FEDERAL UNIVERSITY OF BAHIA,SALVADOR,,BRAZIL,4,"$906,291"
FEDERAL UNIVERSITY OF RIO DE JANEIRO,RIO DE JANEIRO,,BRAZIL,3,"$1,002,956"
FEDERAL UNIVERSITY OF SANTA CATARINA,FLORIANOPOLIS,,BRAZIL,1,"$52,788"
FEDERAL UNIVERSITY OF SAO PAULO,SAO PAULO,,BRAZIL,1,"$471,889"
FEDERATION OF AMER SOC FOR EXPER BIOLOGY,BETHESDA,MD,UNITED STATES,29,"$1,727,597"
FEDERATION OF AMERICAN SCIENTISTS,WASHINGTON,DC,UNITED STATES,1,"$143,484"
FEDERATION/CLINICAL IMMUNOLOGY SOCIETIES,MILWAUKEE,WI,UNITED STATES,1,"$20,000"
FEINSTEIN INSTITUTE FOR MEDICAL RESEARCH,MANHASSET,NY,UNITED STATES,50,"$22,072,885"
FENWAY COMMUNITY HEALTH CENTER,BOSTON,MA,UNITED STATES,6,"$3,021,096"
"FERMALOGIC, INC.",CHICAGO,IL,UNITED STATES,1,"$237,825"
FERRUM COLLEGE,FERRUM,VA,UNITED STATES,1,"$137,800"
"FFA SCIENCES, LLC",SAN DIEGO,CA,UNITED STATES,1,"$597,219"
"FHC, INC.",BOWDOIN,ME,UNITED STATES,1,"$545,575"
"FIDELITY SYSTEMS, INC.",GAITHERSBURG,MD,UNITED STATES,1,"$269,316"
"FIESTA EDUCATIVA, INC.",LOS ANGELES,CA,UNITED STATES,1,"$30,000"
"FIRST LIGHT BIOSCIENCES, INC.",BEDFORD,MA,UNITED STATES,2,"$1,282,489"
"FIRST WAVE TECHNOLOGIES, INC.",BUFFALO,NY,UNITED STATES,1,"$175,824"
"FIRSTHAND TECHNOLOGY, INC.",SEATTLE,WA,UNITED STATES,1,"$1,327,593"
FISHER BIOSERVICES CORPORATION,ROCKVILLE,MD,UNITED STATES,8,"$10,464,906"
FISK UNIVERSITY,NASHVILLE,TN,UNITED STATES,1,"$49,813"
FLACSO ARGENTINA,BUENOS AIRES,,ARGENTINA,1,"$235,634"
FLINDERS UNIVERSITY OF SOUTH AUSTRALIA,ADELAIDE,,AUSTRALIA,2,"$652,752"
FLORIDA AGRICULTURAL AND MECHANICAL UNIV,TALLAHASSEE,FL,UNITED STATES,3,"$3,477,661"
FLORIDA ASSN OF PEDIATRIC TUMOR PROG,TAMPA,FL,UNITED STATES,1,"$382,772"
FLORIDA ATLANTIC UNIVERSITY,BOCA RATON,FL,UNITED STATES,12,"$3,329,950"
FLORIDA INTERNATIONAL UNIVERSITY,MIAMI,FL,UNITED STATES,44,"$15,620,044"
FLORIDA STATE UNIVERSITY,TALLAHASSEE,FL,UNITED STATES,72,"$20,832,533"
"FLUIDITY SOFTWARE, INC.",SOMERVILLE,MA,UNITED STATES,3,"$300,563"
"FLUOROUS TECHNOLOGIES, INC.",PITTSBURGH,PA,UNITED STATES,1,"$716,474"
"FLUXION BIOSCIENCES, INC.",SOUTH SAN FRANCISCO,CA,UNITED STATES,2,"$1,133,555"
"FOCALCOOL, LLC",EAST WINDSOR,NJ,UNITED STATES,1,"$499,039"
"FOCUS SURGERY, INC.",INDIANAPOLIS,IN,UNITED STATES,1,"$357,671"
FONDAZONE CENT/SAN RAFFAELE/DEL MONTE,MILAN,,ITALY,2,"$472,203"
"FOOD FRIENDS, INC.",FORT COLLINS,CO,UNITED STATES,1,"$99,997"
FOODSOURCE LURE CORPORATION,BIRMINGHAM,AL,UNITED STATES,1,"$299,696"
FORDHAM UNIVERSITY,BRONX,NY,UNITED STATES,6,"$1,986,028"
"FORESIGHT SCIENCE AND TECHNOLOGY, INC.",PROVIDENCE,RI,UNITED STATES,1,"$200,000"
FORSYTH INSTITUTE,BOSTON,MA,UNITED STATES,16,"$8,184,327"
FOUNDATION FOR APPLIED MOLECULAR EVOLUTN,GAINESVILLE,FL,UNITED STATES,5,"$1,683,645"
FOUNDATION FOR BLOOD RESEARCH,SCARBOROUGH,ME,UNITED STATES,1,"$284,696"
"FOUR TIGERS, LLC",PARIS,KY,UNITED STATES,1,"$100,716"
FOX CHASE CANCER CENTER,PHILADELPHIA,PA,UNITED STATES,40,"$25,115,433"
FOX CHASE CANCER CENTER,PHILADELPHIA,PA,UNITED STATES,1,"$994,573"
"FOX CHASE CHEMICAL DIVERSITY CENTER, INC",DOYLESTOWN,PA,UNITED STATES,1,"$300,000"
"FOX LEARNING SYSTEMS, INC.",Pittsburgh,PA,UNITED STATES,1,"$403,662"
FRANKLIN W. OLIN COLLEGE OF ENGINEERING,NEEDHAM,MA,UNITED STATES,1,"$198,787"
FRED HUTCHINSON CANCER RESEARCH CENTER,SEATTLE,WA,UNITED STATES,8,"$19,452,913"
FRED HUTCHINSON CANCER RESEARCH CENTER,SEATTLE,WA,UNITED STATES,231,"$224,818,015"
"FREE AND CLEAR, INC.",SEATTLE,WA,UNITED STATES,2,"$345,140"
FRESH POND RESEARCH INSTITUTE,CAMBRIDGE,MA,UNITED STATES,1,"$75,710"
"FRIENDS RESEARCH INSTITUTE, INC.",BALTIMORE,MD,UNITED STATES,6,"$2,272,367"
"FRONT EDGE TECHNOLOGY, INC.",BALDWIN PARK,CA,UNITED STATES,1,"$99,505"
"FRONTIER SCI & TECHNOLOGY RSCH FDN, INC",BOSTON,MA,UNITED STATES,4,"$15,180,172"
"FRONTLINE HEALTHCARE SAFETY FDN, LTD",ATLANTA,GA,UNITED STATES,1,"$3,515,660"
FUDAN UNIVERSITY,SHANGHAI,,CHINA,3,"$253,962"
"FULL CIRCLE STUDIOS, LLC",BUFFALO,NY,UNITED STATES,1,"$96,158"
FUNDACAO OSWALDO CRUZ,RIO DE JANEIRO,,BRAZIL,1,"$4,557,836"
FUNDACION INCIENSA,,,,1,"$4,351,779"
FUNDACION INST DE INVESTIGACIONES BIOTEC,SAN MARTIN,,ARGENTINA,3,"$276,934"
FUNDACION INSTITUTO LELOIR,BUENOS AIRES,,ARGENTINA,1,"$85,400"
"FUTURE INSTRUMENTS, LLC",MAYFIELD VILLAGE,OH,UNITED STATES,1,"$487,218"
"GABRIEL INTERACTIVE, INC.",INDIANAPOLIS,IN,UNITED STATES,1,"$830,241"
"GALAXY BIOTECH, LLC",Sunnyvale,CA,UNITED STATES,1,"$122,226"
GALVESTON ISLAND COMMUNITY RES ADV COM,GALVESTON,TX,UNITED STATES,1,"$18,783"
"GAMMA MEDICA, INC.",NORTHRIDGE,CA,UNITED STATES,2,"$1,863,519"
"GATACA, LLC",NEWPORT,VA,UNITED STATES,1,"$149,950"
"GCFREE, INC.",Vista,CA,UNITED STATES,1,"$799,889"
"GEL-DEL TECHNOLOGIES, INC.",ST. PAUL,MN,UNITED STATES,1,"$1,124,655"
GENCIA CORPORATION,CHARLOTTESVILLE,VA,UNITED STATES,2,"$1,049,643"
GENE SECURITY NETWORK,Redwood City,CA,UNITED STATES,3,"$1,659,446"
"GENECOPOEIA, INC.",GERMANTOWN,MD,UNITED STATES,2,"$474,752"
"GENEGO, INC.",ST. JOSEPH,MI,UNITED STATES,1,"$148,350"
"GENERAL BIOTECHNOLOGY, LLC",INDIANAPOLIS,IN,UNITED STATES,2,"$635,815"
GENERAL ELECTRIC CO CORPORATE R&D CTR,NISKAYUNA,NY,UNITED STATES,5,"$4,257,958"
"GENERAL INNOVATIONS AND GOODS, INC.",COLUMBUS,OH,UNITED STATES,1,"$224,700"
"GENESEGUES, INC.",CHASKA,MN,UNITED STATES,1,"$203,015"
"GENETAG TECHNOLOGY, INC.",ATLANTA,GA,UNITED STATES,1,"$196,199"
"GENETIC ALLIANCE, INC.",WASHINGTON,DC,UNITED STATES,1,"$64,000"
GENETIC INFORMATION RESEARCH INSTITUTE,MOUNTAIN VIEW,CA,UNITED STATES,1,"$536,502"
GENEVA FOUNDATION,LAKEWOOD,WA,UNITED STATES,4,"$2,481,273"
"GENOMAS, INC.",HARTFORD,CT,UNITED STATES,3,"$1,628,949"
"GENOME EXPLORATION, INC.",MEMPHIS,TN,UNITED STATES,1,"$99,831"
GENOME INSTITUTE OF SINGAPORE,SINGAPORE,,SINGAPORE,2,"$721,867"
"GENOMICS USA, INC.",TUCSON,AZ,UNITED STATES,2,"$1,118,088"
"GENPHAR, INC.",MOUNT PLEASANT,SC,UNITED STATES,2,"$1,298,798"
"GENVEC, INC.",GAITHERSBURG,MD,UNITED STATES,1,"$3,243,977"
"GENVEC, INC.",GAITHERSBURG,MD,UNITED STATES,9,"$2,800,089"
GEORGE INSTITUTE CHINA,BEJING,,,1,"$1,206,859"
GEORGE MASON UNIVERSITY,FAIRFAX,VA,UNITED STATES,18,"$5,126,946"
GEORGE WASHINGTON UNIVERSITY,WASHINGTON,DC,UNITED STATES,52,"$66,321,540"
GEORGE WASHINGTON UNIVERSITY,WASHINGTON,DC,UNITED STATES,2,"$4,162,474"
GEORGETOWN UNIVERSITY,WASHINGTON,DC,UNITED STATES,2,"$1,508,877"
GEORGETOWN UNIVERSITY,WASHINGTON,DC,UNITED STATES,170,"$62,111,821"
GEORGIA HEALTH SCIENCES UNIV RES INSTIT,AUGUSTA,GA,UNITED STATES,118,"$43,210,092"
GEORGIA INSTITUTE OF TECHNOLOGY,ATLANTA,GA,UNITED STATES,52,"$22,855,990"
GEORGIA SOUTHERN UNIVERSITY,STATESBORO,GA,UNITED STATES,1,"$196,299"
GEORGIA STATE UNIVERSITY,ATLANTA,GA,UNITED STATES,33,"$7,776,582"
"GEOSPIZA, INC.",SEATTLE,WA,UNITED STATES,2,"$660,000"
"GEOVAX, INC.",Smyrna,GA,UNITED STATES,1,"$4,736,301"
GERMAN CANCER RESEARCH CENTER,HEIDELBERG,,GERMANY,2,"$656,916"
GERONTOLOGICAL SOCIETY OF AMERICA,WASHINGTON,DC,UNITED STATES,1,"$35,000"
GHENT UNIVERSITY,GHENT,,BELGIUM,1,"$107,576"
GHESKIO CENTER,PORT-AU-PRINCE,,HAITI,2,"$2,546,100"
"GINER, INC.",NEWTON,MA,UNITED STATES,2,"$1,643,273"
"GL PHARMACEUTICAL, INC.",SAN DIEGO,CA,UNITED STATES,1,"$149,800"
"GLC BIOTECHNOLOGY, INC.",SOLON,OH,UNITED STATES,1,"$892,755"
"GLEECO, LLC",TUCSON,AZ,UNITED STATES,1,"$99,991"
"GLIKNIK, INC.",BALTIMORE,MD,UNITED STATES,1,"$150,000"
GLOBAL HIV VACCINE ENTERPRISE,NEW YORK,NY,UNITED STATES,1,"$985,801"
GLOBAL LIFE TECHNOLOGIES CORPORATION,Chevy Chase,MD,UNITED STATES,0,"$163,876"
"GLOBAL VACCINES, INC.",RESEARCH TRIANGLE PARK,NC,UNITED STATES,1,"$1,175,233"
"GLOBAL VIRAL FORECASTING, INC.",SAN FRANCISCO,CA,UNITED STATES,1,"$754,346"
"GLOBALSTEM, INC.",ROCKVILLE,MD,UNITED STATES,0,"$82,345"
"GLOTECH, INC.",ROCKVILLE,MD,UNITED STATES,1,"$104,011"
"GLSYNTHESIS, INC.",WORCESTER,MA,UNITED STATES,3,"$2,167,087"
"GLYCOBIA, INC.",ITHACA,NY,UNITED STATES,3,"$398,191"
"GLYCOME TECHNOLOGIES, INC",EAST HAMPSTEAD,NH,UNITED STATES,1,"$120,000"
"GLYCOMIMETICS, INC",GAITHERSBURG,MD,UNITED STATES,1,"$190,722"
"GLYCOMIRA, LLC",SALT LAKE CITY,UT,UNITED STATES,2,"$289,800"
